TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_CellMask,Image_PathName_CellMask,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Image_FileName_DAPIillum,Image_PathName_DAPIillum,Image_FileName_ActinIllum,Image_PathName_ActinIllum,Image_FileName_TubIllum,Image_PathName_TubIllum,Image_FileName_CellMaskillum,Image_PathName_CellMaskillum,Image_Threshold_OrigThreshold_Nuclei,Image_Threshold_FinalThreshold_Nuclei,Image_Threshold_WeightedVariance_Nuclei,Image_Threshold_SumOfEntropies_Nuclei,Image_Count_Nuclei,Image_Threshold_OrigThreshold_Cells,Image_Threshold_FinalThreshold_Cells,Image_Threshold_WeightedVariance_Cells,Image_Threshold_SumOfEntropies_Cells,Image_Count_Cells,Image_Count_Cytoplasm,Image_FileName_CellOutline,Image_PathName_CellOutline,Timepoint_char,Cell_line,Replicate,Timepoint,Image_Metadata_Compound,Image_Metadata_Concentration
3,2923,Week3_290607_C02_s3_w15BFB58E5-55A2-4E03-9E71-EFC2BC136CDE.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s3_w2DFE8DCC9-4ED6-43D6-B84E-6C10FC59FD37.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s3_w3F02B31AA-4DC3-474E-A23A-C6CAD26436D5.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s3_w4A7154124-D2E6-4492-8C00-F253165A1F61.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,C02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.181163,-12.2766,226.0,0.0366,0.0366,0.588698,-12.6505,226.0,226.0,Week3_290607_C02_s3_w15BFB58E5-55A2-4E03-9E71-EFC2BC136CDEOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,2924,Week3_290607_C02_s4_w18D491C65-A448-46E8-839A-91267408D25E.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s4_w2FCDC2324-E0A2-41BF-92BB-88AADC53AA08.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s4_w3CAFF976F-94A3-4B76-B9E1-C0A299F8FFCC.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_C02_s4_w4BD7868FE-0EA0-4691-AFE0-E47A9CCF21FC.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,C02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.285935,-11.853,227.0,0.0366,0.0366,0.639977,-12.8068,227.0,227.0,Week3_290607_C02_s4_w18D491C65-A448-46E8-839A-91267408D25EOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,2961,Week3_290607_D02_s1_w1C119E26E-F02D-4657-9ACA-8FDB0AD52AAC.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s1_w2C3CF2976-C222-46B4-A1DC-4976A62D23A6.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s1_w38C4B06EE-4044-4A90-8281-18E4894B6DBF.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s1_w4E0570A32-4A65-4B3B-AADF-11CE0669F9E6.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,D02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.234163,-12.3561,317.0,0.0366,0.0366,0.632294,-12.6909,317.0,317.0,Week3_290607_D02_s1_w1C119E26E-F02D-4657-9ACA-8FDB0AD52AACOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,2962,Week3_290607_D02_s2_w1008DC398-9687-4838-A292-BA4373EDE365.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s2_w25D4D4E5B-2A7D-47C5-88A8-44DF10EA2136.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s2_w3B4ACF353-2445-4CE4-95C1-2BE1A6AEF411.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s2_w49B6A1D2E-D63F-41AA-A366-4B0D92E9B204.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,D02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.216065,-12.1243,282.0,0.0366,0.0366,0.607163,-12.7014,282.0,282.0,Week3_290607_D02_s2_w1008DC398-9687-4838-A292-BA4373EDE365Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,2963,Week3_290607_D02_s3_w165E5A71F-7558-4C4F-86DD-DC19E10299AC.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s3_w2CB87CA9C-FC76-4D41-B3F4-B68DC0C95ACB.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s3_w3CF876FA0-DF20-45B1-89F9-72FAF125BEED.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s3_w4D4DA1490-65DC-40FE-B39E-0C321C87E0E0.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,D02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.289506,-12.2821,238.0,0.0366,0.0366,0.689422,-12.876,238.0,238.0,Week3_290607_D02_s3_w165E5A71F-7558-4C4F-86DD-DC19E10299ACOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,2964,Week3_290607_D02_s4_w114A7E596-8121-4860-8F56-E24B8969B660.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s4_w2AAB9CC77-72E0-4960-A938-0BF400BB2F38.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s4_w38E9EB176-3C1E-49DB-8F41-2503C3200E39.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_D02_s4_w4171F0A6C-B8FB-4078-8CE3-C2334D8D33BA.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,D02,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.305338,-12.3231,292.0,0.0366,0.0366,0.621424,-12.7503,292.0,292.0,Week3_290607_D02_s4_w114A7E596-8121-4860-8F56-E24B8969B660Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3037,Week3_290607_E11_s1_w1579CAB16-940D-44A8-BA89-4CA39FDBCB2B.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s1_w279B2E0FD-728E-4321-9582-133F1E6B8576.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s1_w308F63BC9-E072-441E-90B6-6B20963949F2.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s1_w4F1EA5087-B901-4C7D-B25C-EA640E1C7BF6.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,E11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.054902,0.054902,0.210034,-12.2477,268.0,0.0366,0.0366,0.648406,-12.8134,268.0,268.0,Week3_290607_E11_s1_w1579CAB16-940D-44A8-BA89-4CA39FDBCB2BOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3038,Week3_290607_E11_s2_w1DE61FFCB-77CF-41D1-985C-37FF51838CD1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s2_w2E5E491C5-105E-4AFC-847E-63D59240DF0D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s2_w31475F2FC-A301-4C60-BADA-32A528081F4A.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s2_w44517DA5B-E75A-402A-88E0-B2B1F6537408.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,E11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.214556,-12.1113,230.0,0.0366,0.0366,0.695152,-12.8529,230.0,230.0,Week3_290607_E11_s2_w1DE61FFCB-77CF-41D1-985C-37FF51838CD1Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3039,Week3_290607_E11_s3_w1BB7F5B53-BB7D-4D5E-8591-8E78A716A487.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s3_w24410C048-3292-47E9-848E-E92A35DF4084.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s3_w3ADEF4C3E-D747-4795-9E84-585A8C434CE9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s3_w44D5DFC4A-810A-4ADD-969E-51F2F10C92E9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,E11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.160866,-12.1949,241.0,0.0366,0.0366,0.730968,-12.7799,241.0,241.0,Week3_290607_E11_s3_w1BB7F5B53-BB7D-4D5E-8591-8E78A716A487Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3040,Week3_290607_E11_s4_w1CDA4E59E-1E0F-4897-B34E-55FA066E2B5E.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s4_w2E13A3964-5E67-4E0B-84CD-EB154BDEE4A5.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s4_w319212976-0C2C-4322-A516-71D1DC7D3A59.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_E11_s4_w4BA09133C-8359-4211-A0D3-BD7C95D97B7D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,E11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.193067,-12.2829,256.0,0.0366,0.0366,0.704922,-12.6848,256.0,256.0,Week3_290607_E11_s4_w1CDA4E59E-1E0F-4897-B34E-55FA066E2B5EOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3077,Week3_290607_F11_s1_w18B6FA63D-149C-4672-B100-A87C0426585D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s1_w26042B6CB-F89C-4B05-BB7B-2324EB72C080.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s1_w32DF62BE8-C10C-48BA-B3AD-00336745225C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s1_w44CB45CF3-C6C4-4036-9E5E-07B38FAD1347.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,F11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.21069,-12.3025,304.0,0.0366,0.0366,0.674545,-12.6717,304.0,304.0,Week3_290607_F11_s1_w18B6FA63D-149C-4672-B100-A87C0426585DOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3078,Week3_290607_F11_s2_w19F52D0D1-A766-42D0-BD57-83EB87E35DF3.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s2_w25A31A47E-2023-494A-83D6-EC3CD86B08A9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s2_w33C11A9BB-64EC-488B-9B19-843ACE683DB1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s2_w4A0EEED85-444B-40D9-9C92-5423D2708F45.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,F11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.05,0.05,0.231319,-11.985,325.0,0.0366,0.0366,0.584453,-12.6458,325.0,325.0,Week3_290607_F11_s2_w19F52D0D1-A766-42D0-BD57-83EB87E35DF3Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3079,Week3_290607_F11_s3_w1A9D43846-CC44-4CAA-A104-7B842A7467E9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s3_w2308177BD-61A8-46A4-B9E8-941160DB23AB.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s3_w3FA6D0C10-7AFF-4B6C-A642-390DA5CC905C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s3_w41F794AB2-8CD2-4627-9986-0B987FB493BE.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,F11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.054902,0.054902,0.250206,-12.3696,258.0,0.0366,0.0366,0.767601,-11.8342,258.0,258.0,Week3_290607_F11_s3_w1A9D43846-CC44-4CAA-A104-7B842A7467E9Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
3,3080,Week3_290607_F11_s4_w159FDD603-D149-4F38-AEC9-A2DAB84FAA42.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s4_w2B2723DB2-706F-45A7-B0EF-5CD88D3BFBD7.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s4_w3C2021C39-C263-44EA-886E-71BE35AA58A5.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_290607_F11_s4_w4EDDE8B12-2E6B-4738-A0B7-90C7E8C91E3F.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3/Week3_25681,Week3_25681,F11,Week3_25681DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,Week3_25681CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3,0.054902,0.054902,0.32531,-12.1665,329.0,0.0366,0.0366,0.644923,-12.7197,329.0,329.0,Week3_290607_F11_s4_w159FDD603-D149-4F38-AEC9-A2DAB84FAA42Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week3OUTTry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
